,plate 1,,,,,,,,,,,,,,,plate 3,,,,,,,,,,,,,,,plate 3,,,,,,,,,,,,,,,plate 4,,,,,,,,,,,,,,,plate 5,,,,,,,,,,,,,,,plate 5,,,,,,,,,,,,
IL2-060 monomeric 30 min,,24408.9375,26693.33203,28465.5293,29092.75977,19882.47852,22847.35352,8546.109375,7407.752441,2347.62207,2022.033691,1942.451538,1770.733032,,Cterm monomeric WT 30min,,19078.25586,19316.20898,15942,15387.37012,11346.07617,10590.26172,3080.602783,1500.561035,1508.35144,1203.28186,1086.384521,978.137085,,Cterm monomeric V91K 30min,,20646.99219,18657.94727,4261.030762,2416.70459,1780.353394,2554.286621,1446.355103,1843.79187,1330.038208,1954.106567,1202.766602,1255.92749,,IL2-109 monomeric 30 min,,20933.92969,19481.00391,13439.36426,10540.88477,2981.470215,1852.228394,2790.226074,1899.894287,2380.646729,1868.722412,2449.65625,1472.269043,,IL2-110 monomeric 30 min,,36543.86328,26934.99609,4473.96582,3532.062012,3221.376465,3094.045166,2605.70752,2511.900146,2642.80542,2694.886963,2373.201172,2187.244385,,Cterm monomeric N88D 30min,,26115.20898,19584.91016,2198.099854,2093.994629,2047.283203,2422.316406,2955.825195,3425.285645,2384.924316,2239.027832,2259.710449,1925.676025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,,,,Mem Treg,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 monomeric 4 hr,,38239.48438,38577.16797,36508.74609,37223.59766,33399.00391,35100.97656,29346.57031,32827.75781,21249.42188,10093.3291,3761.96582,2380.794434,,Cterm monomericWT 4hr,,29324.80859,32023.66406,28275.82617,27860.12891,26202.63477,27454.91406,26002.76953,22291.73047,14549.93945,4535.389648,3324.802246,2169.930908,,Cterm monomeric V91K 4hr,,18645.63281,21408.60547,22246.58984,18063.91797,14321.77051,13137.94727,5910.702637,3792.559326,2062.623047,1988.946777,2046.722412,1592.228027,,IL2-109 monomeric 4 hr,,31858.55859,26980.96289,28114.58594,24062.60938,22103.32422,19438.48633,12346.26758,4994.445801,3332.480957,2483.145752,2021.689819,2007.004883,,IL2-110 monomeric 4 hr,,31999.00586,34146.96484,27734.71484,21354.96484,13888.97461,6934.114746,3270.355469,2877.889404,2459.501465,2334.235596,2877.445801,2885.815918,,Cterm monomeric N88D 4hr,,37290.60156,33455.12891,32255.88672,18470.625,15197.81934,5613.022949,4897.140625,3402.821289,2995.104004,2666.503662,2253.486816,2418.441406
IL2-060 monomeric 2 hr,,39663.86328,40490.80469,38818.70313,39892.26563,32116.93555,32209.07813,21044.04688,5870.375,2728.631592,2978.823242,2981.811035,2357.145508,,Cterm monomeric WT 2hr,,27174.0293,26692.95117,30756.49219,23450.80859,24338.79297,21826.9375,15977.62109,5348.349609,2040.942871,1857.171387,2068.878174,1617.696533,,Cterm monomeric V91K 2hr,,24084.74609,22389.11523,19077.14063,14476.04395,3142.468262,5160.388184,2377.278809,1946.486084,1747.914917,1614.548706,1622.813721,1382.931641,,IL2-109 monomeric 2 hr,,28369.14844,26317.42188,25218.00977,19249.71875,13433.70703,5447.03418,3160.015625,2883.108398,2155.4375,2024.226929,2465.783936,1898.019531,,IL2-110 monomeric 2 hr,,38934.38281,33443.17188,13493.23438,7043.634766,3667.429199,2778.401123,2824.876709,2618.463867,2631.194092,2615.263916,2612.369629,2478.185791,,Cterm monomeric N88D 2hr,,37353.44141,31884.54883,14522.63184,4651.694824,3583.321289,2948.67334,2262.092773,2177.981934,2623.17334,2736.259277,2129.779541,2478.84082
IL2-060 monomeric 1 hr,,42975.44531,42633.34766,42931.09766,43693.95313,30767.20117,34503.875,10688.90625,4631.302246,4270.737793,2098.328613,2452.587402,2099.940674,,Cterm monomeric WT 1hr,,26260.27539,21428.54102,22803.58594,21875.64063,16385.55078,12987.73535,8145.570313,2756.983398,1802.617432,1392.998657,1673.2854,1687.737061,,Cterm monomeric V91K 1hr,,20327.875,20416.63477,11120.26367,6592.962402,2258.919922,1914.437378,1859.91748,1646.802002,1732.343872,1727.874023,1556.752563,1351.482178,,IL2-109 monomeric 1 hr,,29047.45117,26465.66211,25095.67578,14200.3623,5293.810547,2495.874268,2519.496338,2645.585938,2103.589355,2047.425293,1961.235352,1807.776123,,IL2-110 monomeric 1 hr,,41066.14453,38008.57422,6519.687012,5855.699219,3233.749512,3000.556641,3203.948486,3161.793457,2764.329102,3437.283936,2685.175293,2299.366455,,Cterm monomeric N88D 1hr,,39337.67188,27337.81641,3286.851807,4095.606445,2906.136475,2374.581543,2427.532715,2374.625977,2377.716797,2894.751709,2406.5354,2720.883789
IL2-060 monomeric 30 min,,38195.14063,42635.75391,40784.79297,41198.55469,28114.43555,34269.6875,12422.91797,9562.84375,3103.804932,2958.3396,2389.811035,2912.751953,,Cterm monomeric WT 30min,,25655.75195,25014.02734,23005.1543,21133.29883,18412.00977,14312.97852,4180.542969,2231.488525,1784.303467,1692.114624,1296.743164,1309.448975,,Cterm monomeric V91K 30min,,26441.7832,25006.56445,10939.32813,3819.11084,2603.592285,2642.38501,1818.671143,2050.961182,1924.227295,2183.269775,1646.681885,1706.114014,,IL2-109 monomeric 30 min,,32880.34766,27306.2832,22425.31641,14254.14063,4021.328613,2722.103516,2849.368652,2329.273926,2410.12085,2248.849609,2141.187256,2036.705078,,IL2-110 monomeric 30 min,,49151.39844,46467.13672,5666.598633,4047.223145,3791.825195,3312.130371,3284.244385,3062.246338,3944.801758,3227.22876,2636.443359,2541.175537,,Cterm monomeric N88D 30min,,41662.36719,24669.32422,3233.689941,2951.236328,2874.166016,2689.187012,2484.590332,2579.285645,2382.003174,2477.709473,2130.932373,2052.231934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,,,,T-helper,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 monomeric 4 hr,,8384.455078,5542.208008,4122.351563,3351.645508,2683.315918,2930.109375,2521.63208,2106.100098,1759.980225,1572.119385,1300.682861,1302.634521,,Cterm monomericWT 4hr,,8801.570313,7619.746094,6630.005859,4773.656738,3641.182129,3189.190918,2417.141846,1943.787598,1617.406738,1450.128174,1397.697876,1432.860718,,Cterm monomeric V91K 4hr,,3354.992432,2876.694824,2652.843994,2187.838379,1778.721191,1612.981201,1538.892578,1444.377197,1335.565674,1320.971436,1398.81311,1308.412109,,IL2-109 monomeric 4 hr,,8005.956543,5616.936523,4427.37207,3137.879883,2649.937012,2284.442383,1997.280518,1854.819824,1801.642578,1782.88855,1770.008545,1572.456787,,IL2-110 monomeric 4 hr,,6182.458008,5207.681641,3233.884766,2660.756104,1912.209717,2043.118408,1917.838623,1804.760742,1831.156372,1967.259888,1950.603027,2102.941895,,Cterm monomeric N88D 4hr,,3452.095703,3204.347168,2740.751709,2461.766113,2219.493164,2143.083984,2160.92627,2067.157715,2093.098389,2090.281494,1883.759277,1770.440186
IL2-060 monomeric 2 hr,,4136.228516,3918.181396,2851.503662,3095.773682,2295.067871,1936.392578,1509.021484,1643.626465,1568.282471,1545.311523,1579.220459,1559.732422,,Cterm monomeric WT 2hr,,4674.777344,3715.690674,2925.805176,2495.987305,2317.578613,1831.555542,1559.009766,1403.699951,1387.40271,1371.782837,1385.430054,1296.249023,,Cterm monomeric V91K 2hr,,2870.843262,2469.178223,1906.693115,1716.436035,1562.859253,1553.305176,1538.457031,1421.592285,1278.017456,1282.388428,1158.23291,988.4744263,,IL2-109 monomeric 2 hr,,4441.822266,4038.615234,2566.445313,2221.974609,2144.02832,1902.120361,1943.980469,1876.758911,1804.99585,1885.440918,1925.637695,1674.689575,,IL2-110 monomeric 2 hr,,5363.78125,4000.240479,2285.772217,2253.356201,2112.595459,2018.856201,2007.832275,1973.471924,2005.477417,2057.188965,1903.132813,1978.01001,,Cterm monomeric N88D 2hr,,3167.93335,2580.435059,1944.394043,2089.97998,1958.500488,1893.156494,1780.095581,1574.29541,1869.015259,1864.57666,1755.67041,1857.290039
IL2-060 monomeric 1 hr,,7900.640137,6043.882324,3941.681396,3611.085449,2415.236572,1973.390747,1513.938477,1588.276978,1527.223145,1413.699585,1525.542236,1405.642212,,Cterm monomeric WT 1hr,,5649.0625,4356.762695,2707.217529,2071.967041,1792.558838,1424.085938,1458.985962,1282.421631,1188.42688,1206.386353,1230.998291,1365.483765,,Cterm monomeric V91K 1hr,,3484.18335,2861.39502,1801.949951,1642.750122,1581.022705,1659.419067,1501.38208,1479.380127,1430.473633,1280.696655,1321.732178,1032.588257,,IL2-109 monomeric 1 hr,,6218.794922,4427.128418,2306.448975,1893.37915,1750.728516,1764.395874,1888.781006,1756.763306,1840.1073,1694.083374,1631.675171,1371.710693,,IL2-110 monomeric 1 hr,,9003.447266,4774.592773,2432.263184,2544.866699,2260.42041,2357.93335,2184.20166,2154.276123,2303.482178,2269.828857,2001.857666,1803.172363,,Cterm monomeric N88D 1hr,,3295.265625,2623.698242,1985.942139,2250.681641,1941.630615,1969.451172,1963.863525,1981.342529,1935.290649,1848.235718,1812.03894,1944.669434
IL2-060 monomeric 30 min,,12627.36914,12862.87109,4572.583984,3392.043457,2004.940674,2227.503662,1581.079468,1663.965576,1709.275391,1732.097168,1666.12854,1576.052002,,Cterm monomeric WT 30min,,10582.04102,9021.990234,2330.900635,1890.669434,1626.283936,1451.57251,1324.664063,1269.023193,1216.565186,1158.026733,1193.114746,1057.340942,,Cterm monomeric V91K 30min,,3978.874268,3289.277588,1879.281128,1907.844727,1967.388306,1872.446289,1780.088257,1817.880615,1648.917358,1644.709351,1545.201416,1423.508789,,IL2-109 monomeric 30 min,,11278.64844,6532.287109,2345.375977,2123.51123,2134.991943,2028.967041,2032.590088,1936.527832,2083.017822,1965.998657,1796.928345,1648.57666,,IL2-110 monomeric 30 min,,15952.16797,6598.51416,2841.124756,2578.399902,2537.523926,2595.422363,2444.46582,2452.473877,2505.681641,2486.352051,2256.440918,2049.768066,,Cterm monomeric N88D 30min,,3176.111816,2280.478027,2031.004028,1822.015015,1832.330322,1881.585693,1983.201538,1817.861084,1705.311035,1892.721802,1699.15979,1761.454712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,,,,Naive Th,,,,,,,,,,,,
 ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 monomeric 4 hr,,2766.435547,2478.0896,2149.369629,2177.76709,1875.958984,1994.550659,1819.060059,1639.414673,1443.424683,1338.451172,1079.334961,1071.14502,,Cterm monomericWT 4hr,,3167.180176,2881.765625,3040.093018,2729.262451,2395.715576,2322.881836,1922.314697,1564.793701,1405.0625,1230.97168,1239.093628,1215.134521,,Cterm monomeric V91K 4hr,,2183.764648,2055.576904,1943.789063,1723.931274,1485.357666,1408.80835,1316.276611,1237.208008,1149.840088,1146.235107,1234.588257,1174.227661,,IL2-109 monomeric 4 hr,,3529.062988,3046.196533,2834.012451,2371.804688,2099.759277,1946.081543,1725.246094,1623.171753,1580.870483,1561.039429,1604.188843,1381.092529,,IL2-110 monomeric 4 hr,,3278.552246,2970.631836,2475.457275,2169.17334,1652.594727,1766.672607,1705.381836,1578.966309,1622.696777,1722.31543,1663.572021,1836.865234,,Cterm monomeric N88D 4hr,,2718.700439,2556.936523,2197.688721,2088.497559,1956.129517,1835.349609,1867.275146,1768.408081,1839.094849,1867.581665,1683.279053,1603.104736
IL2-060 monomeric 2 hr,,2329.575439,2260.757324,1977.92334,2217.854492,1714.521973,1515.154785,1277.616455,1397.444946,1382.071777,1333.417236,1353.095703,1360.721313,,Cterm monomeric WT 2hr,,2913.646484,2367.966797,2072.607666,1891.057861,1925.751465,1559.773682,1340.843018,1233.464355,1219.604736,1196.672607,1222.226318,1119.594482,,Cterm monomeric V91K 2hr,,1986.312744,1917.82251,1635.401123,1448.257324,1358.308838,1367.146606,1347.046143,1237.65332,1100.608276,1106.854126,978.1013794,824.9595947,,IL2-109 monomeric 2 hr,,2890.732422,2762.966553,2099.269775,1910.908325,1884.213867,1658.824219,1776.766357,1667.251221,1595.755371,1695.969849,1670.519409,1485.607422,,IL2-110 monomeric 2 hr,,3459.574951,3059.83374,1983.527954,1966.107178,1849.25293,1760.882568,1804.229492,1760.062012,1752.816406,1823.178223,1711.231812,1771.642212,,Cterm monomeric N88D 2hr,,2526.172852,2113.188477,1657.585938,1826.635986,1715.299194,1673.381226,1557.297119,1349.541016,1634.005371,1622.230225,1553.444092,1629.65625
IL2-060 monomeric 1 hr,,3168.606445,2969.701172,2574.068848,2385.063965,1812.672729,1624.03833,1273.523438,1377.212036,1296.443848,1185.310547,1308.270386,1189.568604,,Cterm monomeric WT 1hr,,3081.451416,2474.98584,2039.50061,1511.707153,1490.542847,1198.925415,1296.700562,1141.98291,1010.186523,1038.769775,1037.104858,1191.087402,,Cterm monomeric V91K 1hr,,2459.052246,2156.476563,1552.395752,1453.817627,1439.038818,1479.039551,1367.363525,1289.911255,1303.523682,1173.773926,1200.940674,909.6634521,,IL2-109 monomeric 1 hr,,3254.147949,2754.908203,1929.674194,1673.173828,1544.305786,1592.220459,1697.647217,1537.402954,1639.107422,1495.460205,1427.023804,1199.918213,,IL2-110 monomeric 1 hr,,4567.687988,3404.813477,2131.084473,2285.168457,2049.460938,2102.535645,1968.12439,1940.846924,2068.431885,1990.871582,1776.588379,1603.916382,,Cterm monomeric N88D 1hr,,2586.110107,2233.269775,1771.415527,1994.281982,1689.48999,1783.178833,1725.972168,1744.333984,1751.17334,1658.754028,1572.586914,1748.739502
IL2-060 monomeric 30 min,,6193.63623,5763.84668,2684.180664,2365.074219,1604.547852,1806.306763,1329.688477,1383.36499,1459.204834,1518.807251,1421.122559,1345.577148,,Cterm monomeric WT 30min,,5381.447266,4544.059082,1792.899902,1542.490112,1372.485596,1245.423218,1142.897949,1148.992554,1106.948242,994.1929932,1017.232056,942.0423584,,Cterm monomeric V91K 30min,,2732.367188,2390.485107,1695.027344,1717.359741,1797.987427,1691.728271,1584.663574,1569.690918,1434.600952,1418.88147,1386.273071,1240.706055,,IL2-109 monomeric 30 min,,5196.941406,3503.000977,1982.073242,1889.818359,1912.246338,1820.957764,1801.261353,1795.326904,1898.708618,1773.906494,1633.623657,1444.555664,,IL2-110 monomeric 30 min,,7241.833496,4386.542969,2503.820801,2283.019043,2283.419434,2327.505127,2127.360352,2173.161865,2283.537598,2228.543945,2014.18335,1855.595093,,Cterm monomeric N88D 30min,,2567.459961,1947.248291,1779.266357,1552.713623,1621.867432,1647.046631,1816.328613,1664.916016,1496.150391,1684.680908,1485.303711,1557.086914
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 monomeric 4 hr,,26737.04492,22123.0918,17581.04492,12657.60352,10583.75781,9765.426758,5649.97168,3174.876221,2200.043945,1872.135742,1604.812622,1549.006348,,Cterm monomericWT 4hr,,24599.47461,23486.21289,19278.17188,14764.51465,13304.66602,7539.371582,3545.530518,2399.629883,1853.759766,1726.413818,1609.95459,1662.391846,,Cterm monomeric V91K 4hr,,9003.125,6825.786133,4948.856445,2984.005127,2167.083984,1809.568115,1838.333496,1642.963135,1526.373779,1513.072266,1625.771851,1498.891602,,IL2-109 monomeric 4 hr,,24310.96875,16174.02246,12499.47852,6491.437012,3855.975098,2800.661621,2365.699463,2156.263672,2112.685547,2093.571289,2029.505493,1803.089478,,IL2-110 monomeric 4 hr,,20760.58594,16058.26074,5993.230957,3416.215332,2340.27417,2371.616699,2207.98291,2099.802002,2208.411621,2261.383301,2317.117676,2446.454102,,Cterm monomeric N88D 4hr,,6266.684082,5105.145508,3780.872559,3143.67334,2712.835938,2601.973633,2571.276855,2511.86377,2491.258545,2441.014404,2234.881836,2002.684082
IL2-060 monomeric 2 hr,,15702.91895,12810.77051,7352.799316,7099.472168,4083.262695,2475.858398,1826.466064,1931.583984,1841.281982,1818.133301,1833.909668,1789.609375,,Cterm monomeric WT 2hr,,14521.82031,9732.642578,6681.854492,4108.25,3123.908936,2261.199707,1774.112305,1640.730225,1608.694092,1574.858154,1550.760498,1511.252197,,Cterm monomeric V91K 2hr,,5549.242188,3779.217041,2268.20166,2026.150146,1812.717773,1758.755493,1798.889282,1614.99707,1457.740601,1458.057251,1358.956177,1174.530273,,IL2-109 monomeric 2 hr,,12184.91602,9049.791016,3431.321777,2745.682861,2522.100098,2172.340088,2188.841309,2152.128906,2064.229004,2143.892578,2219.233643,1943.953125,,IL2-110 monomeric 2 hr,,16910.10547,6405.794922,2693.380859,2636.333008,2413.571289,2304.968262,2343.273926,2236.484375,2321.57373,2332.304199,2143.424316,2290.802979,,Cterm monomeric N88D 2hr,,4973.969238,3581.897949,2391.635986,2432.617188,2372.290039,2264.404785,2098.587891,1845.656982,2218.644531,2190.474121,2019.38623,2117.223633
IL2-060 monomeric 1 hr,,21911.07813,17708.34961,11730.05273,10104.39453,3700.429199,2500.277832,1778.08252,1849.637451,1804.923096,1656.257813,1768.103638,1654.010498,,Cterm monomeric WT 1hr,,13178.8125,9077.959961,4584.779785,3231.740723,2339.625,1714.601318,1675.845703,1477.343628,1387.654419,1405.855103,1483.911621,1576.765381,,Cterm monomeric V91K 1hr,,6739.30127,4641.064453,2102.4729,1903.117676,1783.841064,1877.662842,1691.796143,1648.929199,1550.727783,1404.920898,1490.535889,1190.265747,,IL2-109 monomeric 1 hr,,13252.99219,9675.472656,2861.602539,2140.289063,2034.913086,1974.317505,2125.035645,2070.655273,2105.557129,1903.611572,1891.016602,1540.909546,,IL2-110 monomeric 1 hr,,20385.48828,10519.72656,2877.701904,2922.833252,2604.850586,2728.756104,2467.630371,2461.376465,2652.371582,2656.450684,2296.919189,2078.246094,,Cterm monomeric N88D 1hr,,5490.897461,3432.714844,2291.374023,2580.720215,2249.381348,2296.124756,2219.088379,2277.645264,2197.909668,2099.998535,2098.206055,2259.889648
IL2-060 monomeric 30 min,,25139.61914,26116.33203,14772.7168,8730.235352,2576.939453,3072.797363,1896.792969,2010.861328,1980.250244,1997.300415,1938.088501,1840.740234,,Cterm monomeric WT 30min,,17367.375,16328.58887,3519.209229,2564.414063,1983.653564,1660.618164,1520.056152,1429.642334,1400.995483,1372.475586,1380.716553,1169.46582,,Cterm monomeric V91K 30min,,9332.630859,6493.764648,2157.721924,2168.805176,2210.567383,2088.954834,2085.658691,2070.555664,1843.779053,1878.995972,1727.795654,1619.62207,,IL2-109 monomeric 30 min,,22503.23828,14677.91406,2866.751953,2508.1521,2426.743164,2293.244629,2308.155029,2184.11084,2361.940186,2283.177246,2033.168579,1873.908936,,IL2-110 monomeric 30 min,,32381.04492,13588.24805,3368.605957,2972.494873,2948.297363,3025.245117,2847.245117,2742.71875,2906.494141,2855.810059,2533.279541,2318.381836,,Cterm monomeric N88D 30min,,5067.744629,2855.210205,2406.825195,2151.845703,2068.838135,2106.454102,2233.59668,2060.509766,1945.530762,2135.186279,1975.448242,2092.072998
