"*Note that in this experiment, IL2-060 was added 3x at the 4 hour timepoint. This prevented all muteins from being run at all  4 timepoints. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,IL2-062 4 hr,,6791.867676,6112.494141,6556.782715,5741.719727,5695.71875,7789.815918,5156.92334,4720.29834,4711.870117,4073.824951,3596.521729,3089.529785,,IL2-088 4 hr,,12203.74609,10073.27734,7883.541504,6184.308594,5294.11377,4480.652344,3830.165283,3527.110107,3308.213135,2935.329102,2844.385254,2675.447754,,IL2-097 4 hr,,5157.572754,3769.352051,3646.66748,3285.296387,3270.467773,3138.306152,2727.073486,2748.702148,2617.955811,2479.665283,2547.155762,2434.335938
,,1,2,3,4,5,6,7,8,9,10,11,12,,IL2-062 2 hr,,5506.59082,5950.114258,5736.719727,5676.862305,4912.311523,6618.65918,5007.226563,5513.623535,4998.731445,4588.774902,4189.890625,4350.055664,,IL2-088 2 hr,,7111.804688,5783.188477,5030.591309,4117.405762,3961.241699,3738.754639,3258.759521,2957.717773,2878.8479,2893.084229,2700.492432,2654.892822,,IL2-097 2 hr,,4980.584961,3654.084473,3286.16748,3155.516846,3150.540039,3134.172119,2868.792725,2915.375244,2899.523926,2985.547852,2848.17627,3090.684082
IL2-060 4 hr,,54835.02344,39528.49219,48950.13281,48357.78125,46340.39844,52023.11719,57387.07422,47623.53125,43569.54688,44659.29688,18570.47461,10682.67188,,IL2-062 1 hr,,6193.770996,6381.750977,6113.557129,6232.426758,5825.055664,6521.475586,4685.587891,4088.075439,3009.62207,2924.845947,2297.49292,2320.906738,,IL2-088 1 hr,,10589.44531,9752.283203,6866.226563,4110.128418,4011.581543,3501.333496,3032.552246,2852.256592,2770.38623,2702.866455,2555.567627,2555.52124,,IL2-097 1 hr,,5213.506836,4025.091064,3306.480469,2984.714355,2897.880127,3216.433594,2786.164063,2800.147461,2808.598877,2981.028809,2751.702393,2809.95459
IL2-060 4 hr,,45258.80078,31069.84766,26304.45508,24314.89844,34549.24219,14069.17676,19097.3418,32106.49219,14541.56641,8617.683594,6878.70459,5829.754883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL2-097 30 min,,5688.736328,4102.4375,3407.208496,2929.218262,2808.370117,2924.563721,2793.081055,2880.724609,2743.379639,2732.576172,2698.069824,2621.630615
IL2-060 4 hr,,52628.60938,48880.00781,48239.20703,46267.54297,46978.875,57702.71875,44569.92578,50307.29297,40139.69922,35836.67188,31322.83594,17006.88477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 2 hr,,48123.79297,46306.96094,49177.50391,44183.32031,41827.83984,34994.07031,32340.5918,34142.14063,28659.76367,26562.24414,10204.69629,8759.722656,,,Na夫e Non-Treg T helper cells (Foxp3-CD45RA+),,,,,,,,,,,,,,,Na夫e Non-Treg T helper cells (Foxp3-CD45RA+),,,,,,,,,,,,,,,Na夫e Non-Treg T helper cells (Foxp3-CD45RA+),,,,,,,,,,,,
IL2-060 1 hr,,59165.64063,47713.81641,51799.53516,51608.99219,55019.90625,50612.64063,47926.89844,38463.34375,21136.75586,5559.739746,5327.574219,3077.907715,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
IL2-060 30 min,,72476.11719,67750.42969,66095.10156,60370.17969,58349.82813,60778.75391,42238.12891,17485.74805,11355.21289,15401.51172,5723.831055,5808.957031,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,,,,,IL2-062 4 hr,,5765.711426,5196.282227,5533.02002,5032.843262,4999.923828,7255.130371,4586.245117,4231.035156,4297.023438,3781.397461,3449.55835,3066.28418,,IL2-088 4 hr,,4917.026367,4765.411133,4482.265625,4326.739258,4183.409668,3825.608643,3473.093506,3271.546387,3158.395996,2899.308594,2819.229492,2664.093506,,IL2-097 4 hr,,4119.882324,3309.159668,3274.119873,3064.395264,3082.183594,3046.586914,2646.870117,2732.796875,2631.5979,2509.754883,2546.355957,2470.633301
,Non-Treg T helper cells (Foxp3-) (na夫e and memory combined),,,,,,,,,,,,,,IL2-062 2 hr,,4844.007324,5078.720703,4997.133301,5102.645508,4395.724609,6082.970215,4475.832031,4921.240234,4650.302734,4394.546387,4011.489746,4191.244141,,IL2-088 2 hr,,4693.384766,4117.76709,3944.978271,3496.247314,3547.449707,3457.17749,3145.854736,2920.519531,2858.722168,2872.896484,2692.554199,2625.504395,,IL2-097 2 hr,,4204.688965,3285.244141,3094.423584,3020.401367,3088.720703,3041.56958,2866.440918,2888.645996,2861.441406,2908.321289,2847.554688,3076.177979
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,IL2-062 1 hr,,5245.707031,5236.674316,5234.132813,5458.725586,5093.13623,5722.821289,4199.232422,3775.462891,2886.708252,2821.651123,2231.216797,2288.850586,,IL2-088 1 hr,,5823.871582,5386.080078,4634.037109,3526.710449,3659.967285,3268.753906,2965.806641,2842.757813,2789.673584,2719.446777,2563.217285,2584.471191,,IL2-097 1 hr,,4131.008789,3476.720459,3080.10376,2901.908691,2849.683594,3174.014404,2771.042725,2772.640869,2774.486084,2928.751709,2736.068359,2787.532227
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL2-097 30 min,,4454.453125,3589.73877,3156.023438,2854.155762,2726.587158,2879.05542,2782.195801,2836.524414,2713.849854,2724.208984,2682.306152,2623.060547
IL2-060 4 hr,,15224.21777,11149.43164,11518.4209,9332.048828,7145.568359,8161.653809,6867.341797,6674.579102,6083.890137,5616.10498,4824.909668,5043.44043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 4 hr,,12008.44922,9067.875,6730.612305,7373.787109,6463.239258,5868.62207,5739.177734,6177.835449,5093.740234,4690.12207,4715.084473,4237.376465,,,Memory Non-Treg T helper cells (Foxp3-CD45RA-),,,,,,,,,,,,,,,Memory Non-Treg T helper cells (Foxp3-CD45RA-),,,,,,,,,,,,,,,Memory Non-Treg T helper cells (Foxp3-CD45RA-),,,,,,,,,,,,
IL2-060 4 hr,,13902.70703,12102.68457,10641.09668,8362.339844,7098.346191,8294.457031,6373.389648,6458.083008,5992.060547,5219.649414,4838.144043,4339.276855,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
IL2-060 2 hr,,7310.841797,6514.09375,5832.880859,5582.339844,5630.949707,6593.929688,5228.101563,5385.169434,4989.453125,4383.230469,4063.072754,4009.432617,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 1 hr,,10240.87109,8155.466309,5462.140625,5436.705078,6481.177734,4864.303711,4330.920898,3678.781006,2971.709961,2713.48584,2698.508545,2690.635742,,IL2-062 4 hr,,10099.13867,9055.56543,10099.21289,7886.474609,7608.300293,8954.914063,6198.581543,5696.73291,5646.501953,4626.846191,3943.554199,3270.112549,,IL2-088 4 hr,,38766.20313,29890.02148,24353.44922,20215.50391,14982.7041,8351.411133,5207.60498,4060.708252,3551.006348,3017.709229,2894.356445,2710.562988,,IL2-097 4 hr,,11023.87109,5592.650391,4803.993164,3978.67334,3627.584229,3265.83374,2869.628662,2782.665771,2609.500488,2459.626709,2565.916748,2399.695313
IL2-060 30 min,,28799.50195,23885.00391,15182.82031,15427.16797,12899.4541,7470.901367,5675.171875,3739.844238,4279.757813,4277.493652,3837.973145,3428.570068,,IL2-062 2 hr,,6751.531738,7906.206543,7536.283691,6948.258789,5995.146973,7975.799316,6019.228516,6507.436035,5637.396484,4929.47168,4523.912109,4636.056641,,IL2-088 2 hr,,26446.34375,16913.25781,11219.45605,6621.328125,5218.623535,4275.591797,3541.59375,3033.371826,2930.702881,2955.546387,2720.446533,2707.62207,,IL2-097 2 hr,,7805.777832,4628.243164,3705.580566,3384.987305,3272.040527,3267.184814,2903.294189,2964.415771,2958.56543,3064.397705,2869.702881,3111.825439
,,,,,,,,,,,,,,,IL2-062 1 hr,,8533.451172,10128.03027,8979.928711,8334.126953,7840.347656,8796.803711,5926.663574,4689.624512,3222.033691,3100.977295,2405.312744,2398.955322,,IL2-088 1 hr,,25471.61719,21595.70508,13627.61035,6042.025879,4856.254883,4001.238281,3145.59082,2873.805908,2769.640137,2692.161133,2555.567627,2545.712646,,IL2-097 1 hr,,9357.305664,5767.163086,3875.866943,3151.201172,2990.224365,3327.664307,2831.008789,2890.677002,2881.145508,3083.231201,2812.725098,2854.856445
,Na夫e Non-Treg T helper cells (Foxp3-CD45RA+),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL2-097 30 min,,11350.53906,6319.8125,4007.41748,3063.711426,2911.18335,2997.079102,2848.289795,3004.593262,2791.129395,2749.030273,2762.113525,2657.883789
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 4 hr,,7996.685547,7322.390625,7584.627441,6644.255371,5788.161133,7032.14502,5584.843262,5610.854492,5151.07666,5091.575684,4617.82666,4737.783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 4 hr,,5884.376465,5951.435547,5345.089844,5906.518555,5198.679688,5695.493652,5183.769531,5305.654785,4905.851563,4695.078125,4683.999512,4373.335938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 4 hr,,6654.99707,6612.262207,6641.249023,6015.938965,5591.539551,6754.963867,5326.029297,5392.74707,5085.600586,4655.378906,4409.661133,4151.82373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 2 hr,,5050.717285,4852.486816,4688.79248,4655.424316,4717.168945,5769.992188,4518.241211,4732.831055,4488.960938,4167.869141,3953.260254,3861.994141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 1 hr,,5385.008789,4898.807617,4125.546875,4077.004395,4670.636719,4106.702148,3644.38208,3432.770508,2890.79248,2703.362793,2707.042725,2683.945801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 30 min,,15161.2207,12457.87109,7914.220215,7827.97998,6934.007324,6327.952148,5270.451172,3865.763428,4184.42627,4112.972168,3716.248291,3468.406006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Memory Non-Treg T helper cells (Foxp3-CD45RA-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 4 hr,,40465.19922,27219.78125,26931.76367,22458.8418,16311.54395,14038.14844,17682.60547,14833.88184,10988.49805,6924.535645,5296.488281,5639.943359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 4 hr,,33097.67188,21020.36719,15189.21094,14188.75684,13058.96582,7575.280273,9187.130859,10161.26953,6384.645508,5194.290039,5101.820313,4342.870605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 4 hr,,39366.21484,31056.17969,27070.22656,20998.03125,16808.4043,20127.08984,12977.28223,13511.30469,9774.038086,6389.793457,5620.521484,4691.626465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 2 hr,,20916.51953,14500.53027,11593.30371,9190.15918,9706.489258,9550.716797,7792.415039,7217.985352,6175.047363,4870.947754,4305.905273,4263.018555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 1 hr,,24961.28906,17790.25586,13617.02148,13377.42676,15628.59863,8010.759277,6867.552734,4229.783203,3128.251221,2742.382813,2698.411377,2705.881592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 30 min,,48146.91016,40702.19141,33714.38672,32926.80078,28647.82422,10549.05859,6460.650391,4119.798828,4512.699219,4652.293457,4065.754395,3526.371826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Start replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NK cells,,,,,,,,,,,,,,,NK cells,,,,,,,,,,,,,,,NK cells,,,,,,,,,,,,,,,NK cells,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,1791.183105,1773.03186,1740.360352,1487.527832,1163.433105,845.7828979,781.77948,770.2075806,739.7282104,716.5282593,665.3811035,612.5176392,,IL2-062 4 hr,,1747.176392,1499.16748,1091.245972,850.232666,892.4644775,917.3067627,809.2751465,793.2266846,715.2683716,725.5145874,707.0684204,522.6594238,,IL2-088 4 hr,,1575.714844,1665.822388,1494.79834,1299.363281,1023.649963,965.5249023,824.9389648,671.1783447,645.3442383,657.3001099,661.0767212,597.2615356,,IL2-097 4 hr,,1829.069702,1365.129028,1173.985107,1228.271729,762.0056763,797.9068604,778.288269,734.9312744,698.0784912,687.3562012,677.7585449,621.0675049
IL2-060 2 hr,,1382.398071,1532.73999,1377.837158,799.8348389,729.6733398,700.1004639,751.9914551,642.9111938,611.3340454,663.7758789,684.6100464,670.3068237,,IL2-062 2 hr,,1381.707642,833.3588257,822.2753906,780.8951416,774.4647827,807.519043,835.9492798,761.8482056,665.1142578,675.6066895,599.9846802,530.7351074,,IL2-088 2 hr,,1762.335815,1747.907227,1527.813965,682.3200684,753.6954956,671.6497192,614.6196289,647.5783691,610.0577393,622.0484619,620.8869629,586.3575439,,IL2-097 2 hr,,1648.394531,1087.806763,782.1000977,866.2126465,806.7285767,698.4328003,793.9151001,752.0440674,683.2907715,642.7319336,634.1762085,599.069458
IL2-060 1 hr,,2279.955566,2201.813721,1573.931519,887.4891357,806.5769043,865.4998779,649.9465942,613.909729,616.0753174,651.5524292,608.8634033,557.7236328,,IL2-062 1 hr,,2220.13501,1353.022217,919.6256104,922.9003296,962.3171387,918.1036377,706.2595215,828.5747681,678.9630127,714.0997314,696.7102051,663.8726807,,IL2-088 1 hr,,2338.71875,2280.904541,1683.20874,783.2365112,717.5577393,599.883667,677.9797974,627.0447388,623.7989502,641.1681519,586.7390137,584.8328857,,IL2-097 1 hr,,1596.977783,960.6242676,849.8018799,650.9708252,668.6771851,699.8691406,678.3823853,654.3391113,614.0076294,529.3756714,480.3314819,533.4813232
IL2-060 30 min,,2299.113037,2582.890625,1663.681763,899.1636353,909.1259155,719.7636719,678.3739014,640.1934814,595.3380737,542.6575928,566.902771,621.4085693,,IL2-062 30 min,,2206.568848,1419.215332,1126.022827,1196.332886,1016.80188,885.9886475,821.0634766,706.2056885,691.12854,658.3319092,731.2268677,639.5422363,,IL2-088 30 min,,2172.920654,2118.18042,1625.574219,665.8875732,518.078186,628.477417,629.9204712,512.2987061,596.1325073,529.2518311,627.7564697,498.5860596,,IL2-097 30 min,,1806.212891,1231.606934,895.3380737,686.6377563,702.7062378,671.2322388,677.4689941,648.276062,648.3325195,699.965332,621.2193604,630.6756592
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CD56bright NK cells,,,,,,,,,,,,,,,CD56bright NK cells,,,,,,,,,,,,,,,CD56bright NK cells,,,,,,,,,,,,,,,CD56bright NK cells,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,2286.907227,1745.398926,1780.425781,1858.21228,1731.527832,1371.995605,1425.618896,965.286377,447.3783875,1135.676392,705.3215942,404.8186646,,IL2-062 4 hr,,2794.813965,2162.565186,1517.842285,1615.537231,1423.616943,1363.558105,1986.869019,784.5717773,1101.502808,1400.755859,568.0418701,737.6797485,,IL2-088 4 hr,,2326.972168,1847.736328,2323.240723,1916.641968,1992.725098,1114.186279,1221.645996,1250.587891,958.0157471,377.1633606,955.0169067,256.6260376,,IL2-097 4 hr,,2390.737793,2248.192139,2431.511719,2723.463623,929.7200317,1488.348511,1194.085449,1487.944336,1059.713867,911.1315308,519.0461426,981.6491699
IL2-060 2 hr,,2003.914917,1740.050049,1994.748657,1037.562012,792.748291,1221.591919,1257.624756,859.6454468,647.5236206,365.5672607,898.3907471,589.3071289,,IL2-062 2 hr,,2327.516113,1272.237305,1451.939087,1180.922119,1171.4104,1220.250732,1544.805298,1689.432495,527.9158936,806.9559326,374.2423096,495.322998,,IL2-088 2 hr,,2707.639404,2003.698242,2330.476807,1260.897949,1953.575439,2128.439941,716.4978027,788.3532715,686.6744385,792.3922119,745.3230591,549.4743652,,IL2-097 2 hr,,3455.01001,2295.37207,1753.720459,1460.503174,1185.926025,811.5335083,670.7558594,1241.04541,728.1462402,656.545166,645.6602783,848.7360229
IL2-060 1 hr,,3969.082275,3490.438965,3179.666016,1995.099854,3478.375977,2008.628662,1166.38916,1053.75354,745.2067261,36.639328,509.8681946,-11.69868279,,IL2-062 1 hr,,5165.066895,3953.251221,2359.297363,2918.974609,2594.143555,2923.696289,1672.75647,1197.421265,1015.484375,1161.281982,697.4932861,792.107666,,IL2-088 1 hr,,3674.286621,3801.512695,3610.345459,2836.560547,1989.527832,2230.409668,1299.030518,648.6131592,181.9689636,479.9721069,422.9517517,877.4432373,,IL2-097 1 hr,,3804.235596,3488.077637,2229.157471,1065.867188,1230.968506,928.5505371,846.4008789,1080.030273,827.6265869,541.8149414,802.1690063,444.3019104
IL2-060 30 min,,4183.672852,3480.959961,3833.443848,2682.15918,3696.719971,1843.618286,1290.842041,436.0859375,470.0704346,554.0013428,350.4022827,679.8127441,,IL2-062 30 min,,3976.52832,4433.022461,3587.829346,3350.876465,3477.831787,2340.286621,1547.236816,940.3880615,1135.863525,1027.654419,729.2888794,1036.48291,,IL2-088 30 min,,3220.271729,2765.667236,3392.908447,1748.198975,1163.52002,1014.021118,609.2415161,901.239502,483.2608643,221.510498,396.9187317,602.9567261,,IL2-097 30 min,,2764.008789,4147.647461,2254.526611,1549.511353,1628.907104,860.5187378,390.2089844,892.7786865,817.2994385,747.0856323,927.9675903,1006.536987
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cytotoxic T cells (CD3+CD8+),,,,,,,,,,,,,,,Cytotoxic T cells (CD3+CD8+),,,,,,,,,,,,,,,Cytotoxic T cells (CD3+CD8+),,,,,,,,,,,,,,,Cytotoxic T cells (CD3+CD8+),,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,2778.100098,2309.09668,1606.544067,1103.829712,870.5072632,803.9415894,788.2993164,822.3956299,735.1309814,765.0058594,743.8451538,715.6231689,,IL2-062 4 hr,,1542.705566,1094.213501,896.7416992,862.2453003,849.5477905,877.3464355,830.8312378,796.4349365,801.4101563,776.4654541,767.4754028,664.4846191,,IL2-088 4 hr,,2507.717773,2372.14209,1359.741333,980.8775635,816.1130981,754.8918457,695.7421875,731.1889648,722.7298584,693.5917358,724.7110596,705.0905151,,IL2-097 4 hr,,1361.878418,969.3809814,1015.162476,1084.356079,772.7334595,810.4782104,833.43396,799.7293091,809.6464844,767.4612427,785.8279419,737.2923584
IL2-060 2 hr,,1553.520752,1607.241211,1028.106201,768.8820801,767.5543213,756.3636475,783.0657959,737.8969116,693.5697021,737.6618652,737.9121094,708.897522,,IL2-062 2 hr,,1166.793701,822.7761841,874.4830933,808.4766846,814.2003784,833.1625977,853.2630005,775.1287842,748.0715332,729.1696167,717.1341553,667.3134766,,IL2-088 2 hr,,2126.050049,1913.827881,1255.484131,718.6694336,724.7412109,715.9940186,669.1212158,678.019043,685.0366821,703.1367188,695.6921387,656.8008423,,IL2-097 2 hr,,1269.260742,963.7130127,787.875,847.0070801,789.1369629,776.7714844,820.9523315,808.1200562,791.3861084,740.9614868,697.7958984,733.824646
IL2-060 1 hr,,2861.34668,2638.542236,1177.653076,797.7590942,785.7332153,760.1849365,723.8552246,702.8199463,693.9168091,692.0923462,694.7348022,695.9446411,,IL2-062 1 hr,,1571.763428,1067.387329,880.6452026,833.3858643,811.251709,823.2052002,778.9352417,827.3723755,751.9990234,791.6402588,729.1176758,725.5929565,,IL2-088 1 hr,,2964.157715,2711.915527,1301.140137,754.4066162,716.2404785,705.1719971,712.4179688,721.3477783,713.5019531,682.9499512,696.7612305,697.6524658,,IL2-097 1 hr,,1316.779419,830.0129395,751.0946655,728.2563477,726.9364014,714.588562,727.5169067,745.0697021,740.3308105,642.7331543,632.5667725,634.8027954
