"*Note that in this experiment, IL2-060 was added 3x at the 4 hour timepoint. This prevented all muteins from being run at all  4 timepoints. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL2-060 30 min,,3662.175293,3360.181152,1200.327515,814.6289063,790.5701904,774.2175293,690.3371582,700.3728027,722.1453247,726.9182129,697.2496338,685.1829834,,IL2-062 30 min,,1669.170166,1043.522827,919.0219727,888.0718384,850.0310059,808.8657227,807.499939,797.8981934,791.2252197,775.7103271,748.013855,747.7172852,,IL2-088 30 min,,3402.296631,2612.901367,1205.549438,710.6897583,627.4095459,676.5823975,718.0458984,679.9770508,668.84021,684.9832153,635.335083,627.3919678,,IL2-097 30 min,,1278.795776,863.5169678,818.8516846,763.4735107,778.619751,745.0408325,752.8973389,760.1109619,803.1412354,778.4329834,746.4677734,755.8120117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,T-regulatory cells (na夫e and memory combined),,,,,,,,,,,,,,,T-regulatory cells (na夫e and memory combined),,,,,,,,,,,,,,,T-regulatory cells (na夫e and memory combined),,,,,,,,,,,,,,,T-regulatory cells (na夫e and memory combined),,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,30551.19922,25763.96875,28887.31641,27318.82227,30349.01172,30528.32227,30280.83203,28526.59766,27591.21875,21157.48047,5655.817871,3871.362305,,IL2-062 4 hr,,35817.34375,32891.52734,32882.75,35436.82813,35772.71094,30383.52734,32449.29883,30316.05078,31138.50195,18506.71875,11618.04297,5554.292969,,IL2-088 4 hr,,25386.06641,22573.34375,25640.22266,24263.81445,26097.95313,24941.79297,25339.0625,23626.20703,18782.81641,10106.49023,12142.87012,5029.883789,,IL2-097 4 hr,,28196.60547,28519.67773,28800.49414,31300.9375,27827.22266,23325.08789,20940.73242,19561.22461,6818.460938,5590.085938,4883.302246,3992.679688
IL2-060 2 hr,,19679.13867,22556.06445,22374.48438,16269.96289,18367.50391,18243.59766,27911.11328,21448.01367,25060.2207,7796.871582,6196.162109,4424.999023,,IL2-062 2 hr,,23457.66992,10665.48242,26430.70703,24576.09766,14338.07617,30516.28125,34949.08203,33363.1875,22468.94531,16113.7334,5166.862305,4942.221191,,IL2-088 2 hr,,30314.76953,28539.20117,29185.34961,30668.03516,29079.70703,26511.50977,25060.40625,20158.49219,5524.262695,4505.714844,4683.169922,4261.940918,,IL2-097 2 hr,,37008.72656,35338.25781,32726.58789,32006.32227,28552.39063,27574.99609,21565.97656,9323.250977,6011.376465,6637.14502,4449.008789,4433.793945
IL2-060 1 hr,,37143.89453,35886.60156,40050.16406,38094.31641,37082.125,36387.46875,36719.79688,30494.0625,20152.35352,10329.01465,5311.561035,4163.78418,,IL2-062 1 hr,,43250.76953,45026.36719,42949.86719,40621.8125,37433.67578,35153.28516,18058.71484,29043.03906,15551.47559,6890.228027,9141.101563,4442.624023,,IL2-088 1 hr,,34510.67578,33566.36328,35446.92188,36527.11328,33713.29297,30963.20508,29176.76172,19341.76758,7427.949707,5682.290039,8877.519531,4205.935547,,IL2-097 1 hr,,40186.21094,39626.1875,39452.27734,31353.07422,31225.88281,26878.25781,11238.25781,6154.209961,6343.996094,3773.608887,3215.361328,3305.746582
IL2-060 30 min,,39930.34375,40506.76172,42479.48047,39322.75391,39829.91797,37970.80469,36557.92969,23034.73828,12494.05566,6102.473145,5835.269531,5802.375,,IL2-062 30 min,,45187.15625,41083.82813,37949.85938,40873.48828,45158.36719,36845.29688,30608.69531,16450.33008,8293.416016,5379.712891,4942.006348,5879.182617,,IL2-088 30 min,,40189.08203,34079.44531,37859.49219,28591.95898,33034.44141,29014.56836,20985.32031,10952.76074,5108.701172,4116.768555,4624.436523,5835.266602,,IL2-097 30 min,,46038.17188,42333.92188,44073.53125,33080.07813,27652.31836,16291.49414,12568.43652,6516.359375,6632.923828,6406.19043,5321.983398,7454.168457
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Na夫e T-regulatory cells (CD45RA+),,,,,,,,,,,,,,,Na夫e T-regulatory cells (CD45RA+),,,,,,,,,,,,,,,Na夫e T-regulatory cells (CD45RA+),,,,,,,,,,,,,,,Na夫e T-regulatory cells (CD45RA+),,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,23540.82617,19722.25391,22470.61719,22490.56641,22068.16016,22212.57617,24128.48828,22991.28906,23308.65039,17483.38477,4041.639648,2956.019043,,IL2-062 4 hr,,29654.79492,25720.16602,27084.66992,27819.58398,26997.35547,23706.03711,26875.14648,20816.53125,25243.32031,15548.79395,11530.68555,4064.679932,,IL2-088 4 hr,,20198.11914,18992.60156,20928.8125,18669.30078,21693.24414,18445.71094,19291.47852,18080.98633,18107.10156,9639.408203,11849.13281,3730.594727,,IL2-097 4 hr,,22541.12891,19899.5293,22384.99609,24612.82422,23545.33008,19027.33594,16158.15918,14653.04688,4592.92627,3759.729492,3298.799805,3155.385986
IL2-060 2 hr,,13813.38965,14701.52344,17683.11914,12639.73242,13571.22949,12679.72461,20550.1875,18440.87891,19309.37305,7706.836914,5891.481445,2772.56543,,IL2-062 2 hr,,17771.21094,9164.889648,20145.32031,20510.25781,10880.04199,21262.20508,26723.30273,22919.62891,15412.0332,12745.1543,4368.498535,3805.699219,,IL2-088 2 hr,,23679.01953,24761.95703,24301.64453,21415.22852,22893.51172,20724.71484,20636.63281,12855.90625,4604.568359,3379.111084,4846.957031,3611.443848,,IL2-097 2 hr,,26252.37891,26194.83008,23070.34375,22698.11914,20886.50195,19066.89453,14367.82031,6717.73877,5175.150879,4691.458984,3691.05957,4099.437012
IL2-060 1 hr,,27645.42578,26086.05273,30655.85938,27918.12305,29062.68164,29814.79297,31378.90234,25097.34961,17046.80859,10329.01465,4634.877441,3018.308838,,IL2-062 1 hr,,31981.21484,30617.34766,32587.63867,32288.78516,27732.99023,29695.70117,13498.2666,21411.94141,11209.66211,5468.010742,7016.313477,4047.898926,,IL2-088 1 hr,,24243.08789,26236.13672,26769.86328,26943.55078,29556.96094,23685.7168,23996.91992,14376.22559,5520.115723,4289.781738,8801.111328,3841.206055,,IL2-097 1 hr,,28744.22461,33503.69531,32244.57031,27672.00391,25367.26172,12573.15234,5330.672363,4860.050293,2993.301025,2989.727539,2773.298828,2841.635986
IL2-060 30 min,,29180.68164,28426.24023,34388.42969,28736.15625,29289.21875,30795.10352,29377.82813,18040.41211,10665.70801,4881.607422,5019.601074,4403.347656,,IL2-062 30 min,,35645.94922,28152.52344,28433.20898,31595.16992,35440.90625,25183.42188,20197.75977,14904.67676,6033.598633,4636.039063,4217.106445,4512.061035,,IL2-088 30 min,,30873.97656,26458.30273,28028.14063,24865.53906,25000.48047,26470.11719,17283.92383,7306.623047,3617.400146,3033.088379,3643.887695,4635.15918,,IL2-097 30 min,,31798.11914,33701.875,32163.98828,16118.29785,15272.33301,10691.94922,7372.432129,4866.921875,5616.32373,4398.820801,4052.883789,10558.85352
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Memory T-regulatory cells (CD45RA-),,,,,,,,,,,,,,,Memory T-regulatory cells (CD45RA-),,,,,,,,,,,,,,,Memory T-regulatory cells (CD45RA-),,,,,,,,,,,,,,,Memory T-regulatory cells (CD45RA-),,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,36002.72266,31045.94531,32837.14453,30778.69531,35691.35547,33558.46875,34169.51172,32741.1582,28365.15625,21934.36719,6546.958008,4281.652344,,IL2-062 4 hr,,40088.28125,38809.96094,37809.39453,39477.86719,39105.86719,34470.16016,35716.92188,34169.24609,35421.84375,21573.4375,11553.64063,5948.195801,,IL2-088 4 hr,,28821.25977,26178.13672,27410.59766,26420.98438,27520.65234,30026.07813,27760.24414,27243.89063,19634.5293,10025.3125,13089.02441,5461.733398,,IL2-097 4 hr,,30398.70117,32481.57617,31478.28906,34610.76172,31686.83398,25500.3125,22853.66992,20478.86719,10619.7998,7333.311523,5222.980957,4822.84375
IL2-060 2 hr,,22321.35547,27248.94531,24257.58984,18670.54688,19484.62109,21169.37891,31245.82227,24093.61328,28171.31641,7304.05957,6239.515137,5143.108887,,IL2-062 2 hr,,27669.21875,11074.93457,29156.62109,27216.82813,17878.95313,35646.14063,38578.03906,38283.11719,26370.27344,17357.59766,5459.933594,5237.831055,,IL2-088 2 hr,,34033.9375,32801.04297,33344.73438,33326.08594,34134.60156,29866.48047,29826.31641,24546.00781,5826.773438,5079.012695,4725.697754,4506.546875,,IL2-097 2 hr,,41019.06641,39289.45703,38089.89063,37256.35156,32911.46094,30990.11523,26235.63281,12764.45703,6737.901367,7153.543945,4941.476074,4627.721191
IL2-060 1 hr,,41281.5,38400.17188,42820.69531,41260.03516,40695.63281,41106.86328,39245.86328,31953.13672,21811.88281,10474.89844,5662.291992,4350.658691,,IL2-062 1 hr,,49127.00391,49397.49219,48813.30469,45294.54297,40491.5,37900.04688,19500.58594,32280.90234,15632.53223,8836.521484,9922.515625,4615.427734,,IL2-088 1 hr,,37537.51563,35670.49609,37744.99219,38423.94922,35631.04688,33614.73438,30978.93359,22723.94727,7721.618164,6440.703125,9083.828125,4519.230469,,IL2-097 1 hr,,45320.3125,45019.13281,43623.83594,36305.09766,33133.69531,29500.93359,15673.33594,6351.543457,7967.052246,3824.075439,3333.731445,3449.51123
IL2-060 30 min,,45717.27344,44738.26953,46695.53125,43918.13281,45154.60938,42448.44141,39166.27344,25953.33984,12867.50195,6435.746582,6082.598633,6192.966797,,IL2-062 30 min,,49384.44141,47350.00781,45392.28906,47890.47656,50512.62109,42299.52344,34173.26563,22742.39453,10205.32031,5814.515137,5313.3125,6493.626953,,IL2-088 30 min,,41967.04297,38591.89844,39588.14063,32362.14453,35376.15625,30350.61719,24291.64648,11681.14063,5929.55957,4406.212891,5192.027344,6850.292969,,IL2-097 30 min,,49339.05078,47142.44922,46448.08594,38999.09375,31581.74609,17492.04297,14575.59961,6705.600098,7225.959961,6784.749512,5807.744629,7533.893066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Non-Treg T helper cells (Foxp3-) (na夫e and memory combined),,,,,,,,,,,,,,,Non-Treg T helper cells (Foxp3-) (na夫e and memory combined),,,,,,,,,,,,,,,Non-Treg T helper cells (Foxp3-) (na夫e and memory combined),,,,,,,,,,,,,,,Non-Treg T helper cells (Foxp3-) (na夫e and memory combined),,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,8241.109375,5981.587891,5429.386719,4660.94043,4467.704102,4497.257813,4441.740234,4070.789063,3743.61377,3634.361816,3163.26123,2982.608887,,IL2-062 4 hr,,7006.450684,5698.87793,5754.823242,5413.094727,5846.441895,5369.919434,5397.105469,4988.145996,4598.960938,4356.425293,3873.915527,3545.901855,,IL2-088 4 hr,,7056.405762,5999.785156,5795.506836,5163.395996,4934.388672,5019.395996,4243.863281,3826.690918,3576.212646,3536.335205,3477.21582,3299.512451,,IL2-097 4 hr,,5915.25293,4764.008789,4724.289063,4672.234375,4437.760254,4090.83252,4079.96167,3928.194824,4053.315186,3565.781738,3620.921387,3347.519043
IL2-060 2 hr,,4875.838867,4647.291016,4180.687012,4017.804932,4093.96167,4174.286621,4261.956055,4048.251953,3575.654297,3527.649414,3338.956787,3230.482422,,IL2-062 2 hr,,4861.163086,3732.27124,4956.499512,4410.050781,4184.219238,4412.412109,4526.744629,4484.705566,3685.044434,3591.391602,3501.589355,3474.613037,,IL2-088 2 hr,,5082.000977,4874.431641,4827.732422,4351.15918,4211.155273,4202.210449,4154.720703,3684.396484,3585.387207,3733.193359,3407.610107,3412.51416,,IL2-097 2 hr,,5303.975586,5231.646484,4440.498535,4429.47168,4007.821533,4022.773438,3943.011719,3880.697754,3667.832275,3456.861816,3226.042236,3734.679688
IL2-060 1 hr,,7683.279297,7016.713379,5982.12793,6159.119629,5714.322266,5724.203125,4901.662109,3973.970947,3681.424805,3274.657715,3382.070801,3117.408936,,IL2-062 1 hr,,6593.302734,6171.94043,5673.79834,5438.713867,5513.135742,5119.974121,4348.666016,4182.15332,3682.44165,3926.203613,3719.091064,3574.294922,,IL2-088 1 hr,,7040.344727,7194.770508,6066.700195,4233.540527,4173.856934,4041.944336,3909.147949,3872.484375,3810.735596,3699.119629,3570.892578,3374.677246,,IL2-097 1 hr,,5848.84082,4424.866699,3960.85791,3648.190918,3700.759766,3607.356445,3646.35083,3541.583008,3189.443848,2829.661621,2493.265381,2987.80542
IL2-060 30 min,,15755.25391,15185.77148,11020.85059,8763.492188,8232.509766,6314.388672,4668.234863,3964.945557,3837.172852,3780.597168,3510.952393,3596.373535,,IL2-062 30 min,,7750.651855,5966.572266,5728.640625,5680.178711,5917.975586,4669.044922,3407.806885,4197.604492,3628.418701,3761.647461,3829.135742,3939.626221,,IL2-088 30 min,,14806.17383,11380.83984,8180.146484,4008.504395,4213.55127,3998.759277,3595.605469,3749.831299,3471.620605,3280.639648,3175.308594,2950.135986,,IL2-097 30 min,,5738.8125,4842.186035,4378.369141,3914.308105,4164.51416,4191.42627,4160.604004,4382.643555,4524.558594,4315.550781,3735.99707,4092.797852
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Na夫e Non-Treg T helper cells (Foxp3-CD45RA+),,,,,,,,,,,,,,,Na夫e Non-Treg T helper cells (Foxp3-CD45RA+),,,,,,,,,,,,,,,Na夫e Non-Treg T helper cells (Foxp3-CD45RA+),,,,,,,,,,,,,,,Na夫e Non-Treg T helper cells (Foxp3-CD45RA+),,,,,,,,,,,,
 ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,, ,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,4245.620605,3742.668945,3709.675537,3620.603271,3533.788574,3647.484619,3551.881104,3383.640137,3121.275635,3121.1521,2832.99707,2611.690918,,IL2-062 4 hr,,4934.51123,4381.187988,4664.212891,4493.768066,4852.081543,4433.972656,4454.338867,4154.46582,3921.354004,3891.496826,3445.872559,3219.112793,,IL2-088 4 hr,,4315.145996,3966.02417,4212.821289,4031.54834,4012.800049,4233.02832,3697.131348,3398.315918,3234.118164,3241.562012,3082.290527,3004.460938,,IL2-097 4 hr,,4200.964844,3837.125977,3990.610596,3971.130371,3818.810547,3646.187012,3688.626465,3519.734619,3697.438965,3168.989014,3293.520996,2991.331055
IL2-060 2 hr,,3898.065918,3652.786621,3400.556396,3426.506836,3444.156494,3426.195801,3571.55835,3518.80542,3164.287109,3155.889648,3036.976563,2902.493164,,IL2-062 2 hr,,3947.927734,3235.137695,4077.362549,3753.041504,3569.480713,3616.091797,3889.000977,3876.81543,3285.076904,3176.395752,3166.361084,3124.144531,,IL2-088 2 hr,,3845.897461,3736.749512,3830.782227,3679.298584,3632.028564,3665.033691,3726.98584,3285.336914,3218.46167,3400.718018,3093.237793,3114.457031,,IL2-097 2 hr,,4257.359863,4097.739746,3831.552246,3829.650879,3488.051758,3604.895996,3491.461426,3497.090576,3351.177246,3137.449219,2940.859375,3364.808594
IL2-060 1 hr,,4867.482422,4553.62207,4296.618164,4429.498047,4318.76416,4179.784668,3943.043213,3427.454102,3301.712158,2935.763184,3112.304688,2837.983398,,IL2-062 1 hr,,4740.212402,4547.124023,4532.511719,4470.451172,4460.305664,4234.545898,3870.887695,3712.330322,3298.976074,3589.161133,3361.397949,3203.75293,,IL2-088 1 hr,,4621.39502,4623.341797,4451.643066,3639.869141,3644.164551,3545.970947,3547.545654,3469.173828,3444.527588,3398.569092,3268.52832,3114.790283,,IL2-097 1 hr,,4176.234375,3607.808594,3335.971191,3241.950684,3282.813477,3253.411377,3263.788574,3239.359375,2901.58252,2547.6875,2265.544434,2779.526611
IL2-060 30 min,,8203.668945,7825.041016,5943.485352,5186.711914,5445.561035,4911.683594,3976.019531,3587.700195,3518.559082,3464.937256,3203.233398,3289.492188,,IL2-062 30 min,,5455.343262,4458.234863,4588.699219,4675.676758,4833.79541,3972.5,2971.041504,3735.372559,3285.453125,3396.664307,3448.274902,3554.729004,,IL2-088 30 min,,7698.833496,5990.274902,5133.33252,3592.441162,3698.770996,3584.782227,3234.411377,3372.201172,3157.74585,2972.209961,2853.492432,2632.804688,,IL2-097 30 min,,4249.181152,3852.854492,3698.088867,3484.331299,3759.802979,3783.531494,3737.793457,4038.296875,4132.185059,3996.230713,3334.381836,3715.704346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Memory Non-Treg T helper cells (Foxp3-CD45RA-),,,,,,,,,,,,,,,Memory Non-Treg T helper cells (Foxp3-CD45RA-),,,,,,,,,,,,,,,Memory Non-Treg T helper cells (Foxp3-CD45RA-),,,,,,,,,,,,,,,Memory Non-Treg T helper cells (Foxp3-CD45RA-),,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12
IL2-060 4 hr,,24167.95703,18780.19336,13960.61035,10532.18066,9935.599609,9482.133789,9288.494141,6842.006348,4982.794922,4503.947754,3676.027344,3451.34375,,IL2-062 4 hr,,15591.54492,11025.66504,9271.6875,8225.108398,9339.422852,8197.236328,8517.810547,7099.078125,6057.393555,5236.268555,4528.328613,4037.066406,,IL2-088 4 hr,,19350.13867,15980.30664,13020.62695,10559.59082,8042.894043,7422.329102,5315.09375,4512.846191,4205.734375,3986.225342,4026.85498,3713.129639,,IL2-097 4 hr,,13279.58203,7618.976563,6699.033691,6255.395508,5481.62793,4885.756348,4713.205078,4529.168945,4621.692383,4033.302734,4129.173828,3985.91748
IL2-060 2 hr,,9256.380859,9348.53125,6498.943359,5725.410645,6157.353516,6241.661621,6066.044434,5132.162598,4269.891602,4096.458984,3884.140137,3744.774658,,IL2-062 2 hr,,7505.265625,4997.709961,7003.235352,6009.45752,5479.302734,6039.905273,6012.210449,5604.332031,4407.64502,4233.930664,4087.120361,3999.445068,,IL2-088 2 hr,,10976.59375,9918.783203,7780.800781,5721.46875,5381.988281,5101.966797,4847.650391,4222.540039,4108.428711,4357.319336,3893.827148,3933.378906,,IL2-097 2 hr,,8484.123047,8273.665039,5600.421387,5379.94873,4771.062012,4678.784668,4574.84375,4391.842773,4201.59082,3895.589355,3617.060059,4246.223145
IL2-060 1 hr,,16905.24023,15171.60742,12605.85547,16496.97461,12672.72949,13162.13672,8351.328125,4937.992188,4316.790039,3755.815918,3783.634766,3538.328613,,IL2-062 1 hr,,13348.95898,10806.57813,9479.771484,8671.599609,8464.981445,7618.609375,5417.46875,5106.410645,4171.280762,4496.771973,4270.671387,4078.408203,,IL2-088 1 hr,,15709.36523,15184.03711,11991.40234,5536.726563,5256.621094,4769.003418,4509.500977,4520.804199,4389.819336,4180.833984,4107.004883,3780.531494,,IL2-097 1 hr,,10623.57813,6563.93457,4987.245605,4250.143066,4294.4375,4147.393555,4244.095703,3995.504395,3691.00708,3282.514893,2833.301758,3438.967285
IL2-060 30 min,,27509.13281,26974.14844,24701.5918,24173.49609,23737.55078,12613.69336,6108.768555,4600.099121,4310.494629,4238.042969,3981.467529,4047.883301,,IL2-062 30 min,,16424.39258,11426.37793,9708.109375,8612.472656,8619.900391,6097.170898,4116.647461,4871.140625,4135.851074,4282.387207,4402.574219,4474.300293,,IL2-088 30 min,,27018.45703,21771.13672,19358.53516,4667.911621,4963.990234,4576.976074,4174.029297,4237.187012,3962.195801,3708.743164,3621.217285,3495.735596,,IL2-097 30 min,,11264.70313,7543.611328,5579.099609,4541.330566,4836.419922,4838.469238,4767.004395,5025.204102,5145.303711,4967.324219,4299.675781,4644.306152